Date,Time,Trade Name,Generic Name,Quantity,Amount,Profit,Dispenser
18/12/2021,8:51 am,Malaria Test Kits,Malaria Test Kits,5,5500,1100,pharouk kaks
18/12/2021,8:51 am,Syringe 10ml,Syringe 10ml,10,3700,430,pharouk kaks
18/12/2021,8:51 am,Syringe 2ml,Syringes 2ml,10,1650,200,pharouk kaks
18/12/2021,8:51 am,Co-Mether Syp 30ml,Co-Mether Syp 30ml,1,3000,400,pharouk kaks
18/12/2021,8:51 am,Zaha tab 3s,Zaha tab 3's,2,8700,700,pharouk kaks
18/12/2021,8:51 am,Piritex Jr 60ml,Piritex Jr 60ml,2,6000,400,pharouk kaks
18/12/2021,8:51 am,Tetracycline Eye Oint.,Tetracycline Eye Oint.,2,2000,300,pharouk kaks
18/12/2021,8:51 am,Genta E/E Drop (India),Genta E/E Drop (India),5,3500,750,pharouk kaks
18/12/2021,8:51 am,Candiderm Cream 15 Mg,Candiderm Cream 15 Mg,2,9200,740,pharouk kaks
18/12/2021,8:51 am,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,1,11500,1300,pharouk kaks
18/12/2021,8:51 am,Trap Tabs 10x10,Trap Tabs 10x10,0.3,8550,450,pharouk kaks
18/12/2021,8:51 am,Dragon -Abacus,Dragon -Abacus,2,2800,300,pharouk kaks
18/12/2021,8:51 am,Paracetamol tabs,Paracetamol tabs,2,5400,400,pharouk kaks
18/12/2021,8:36 am,Catenol 100mg,Catenol 100mg,0.5,3750,500,MOSESI
18/12/2021,8:36 am,Hydrocortisone Inj 100mg,Hydrocortisone Inj 100mg,1,1300,150,MOSESI
18/12/2021,8:36 am,Artesunate Inj. 60ml,Artesunate Inj. 60ml,3,7650,750,MOSESI
18/12/2021,8:36 am,Ceftriazone injection(c),Ceftriazone injection(c),5,5000,450,MOSESI
18/12/2021,8:30 am,Toff-Plus Caps,Toff-Plus Caps,0.5,5000,1325,pharouk kaks
18/12/2021,8:30 am,Piritex with (C) 100ml,Piritex with (C) 100ml,1,5000,800,pharouk kaks
18/12/2021,8:10 am,Quinine Inj 2ml(India),Quinine Inj 2ml(India),2,2400,600,pharouk kaks
18/12/2021,8:10 am,Lumertem 12s,Lumertem 12's,2,2400,800,pharouk kaks
18/12/2021,8:10 am,Cetrizine Tabs 100s,Cetrizine Tabs 100's,1,2000,600,pharouk kaks
18/12/2021,8:10 am,Adhesive Plaster 7.5cm (3),Adhesive Plaster 7.5cm (3''),1,2700,200,pharouk kaks
18/12/2021,8:10 am,Dexona Tabs 100s,Dexona Tabs 100's,1,2400,525,pharouk kaks
18/12/2021,8:10 am,P2 2s,P2 2's,4,6800,1400,pharouk kaks
18/12/2021,8:10 am,Paracetamol tabs,Paracetamol tabs,2,5400,400,pharouk kaks
18/12/2021,8:10 am,Brufen Tabs 100s,Brufen Tabs 100's,1,2700,650,pharouk kaks
18/12/2021,8:10 am,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',0.5,5250,500,pharouk kaks
18/12/2021,8:10 am,Ciprofloxacin Tab 500mg,Ciprofloxacin Tab 500mg,0.5,5000,600,pharouk kaks
18/12/2021,8:10 am,Palaxin Tabs 9s,Palaxin Tabs 9s,3,22950,975,pharouk kaks
18/12/2021,8:00 am,Sulbactomax 1.5g inj(c),Sulbactomax 1.5g inj(c),1,3200,2290,pharouk kaks
18/12/2021,8:00 am,Tinidazole Tab,Tinidazole Tab,0.4,3400,320,pharouk kaks
18/12/2021,8:12 am,Bisoprolol 10mg(UK),Bisoprolol 10mg(UK),1,11200,5200,pharouk kaks
18/12/2021,8:12 am,Bisoprolol 10mg(India)`,Bisoprolol 10mg(India),0,0,0,pharouk kaks
18/12/2021,8:00 am,Mosedin Tabs 10mg 20s,Mosedin Tabs 10mg,0.5,7500,1244,pharouk kaks
18/12/2021,8:00 am,X-Pen Inj.,X-Pen Inj.,10,4000,1250,pharouk kaks
18/12/2021,8:00 am,Pulmocef 500mg Tab 10s,Pulmocef 500mg Tab 10'S,1,12000,2000,pharouk kaks
18/12/2021,8:00 am,Naladixi Acid Tabs,Naladixi Acid Tabs,0.2,3200,240,pharouk kaks
18/12/2021,8:00 am,Piritex Jr 60ml,Piritex Jr 60ml,1,3000,200,pharouk kaks
18/12/2021,8:00 am,Cold Cap Syp 100ml,Cold Cap Syp 100ml,1,3400,600,pharouk kaks
18/12/2021,8:00 am,Toff-Plus Caps,Toff-Plus Caps,0.5,4000,325,pharouk kaks
18/12/2021,8:00 am,Coldrid Tabs,Coldrid Tabs,0.2,3100,200,pharouk kaks
18/12/2021,8:00 am,Meloxicam 15mg Tabs,Meloxicam 15mg Tabs,1,10750,1125,pharouk kaks
18/12/2021,8:00 am,Elferb Syrup 120ml,Elferb Syrup 120ml,1,11800,1220,pharouk kaks
18/12/2021,8:00 am,Neutraflux susp,Neutraflux susp,1,9500,1000,pharouk kaks
18/12/2021,8:00 am,Ulgicid Susp 200ml,Ulgicid Susp 200ml,1,7700,755.5556,pharouk kaks
18/12/2021,8:00 am,Lonart Tab 24s,Lonart Tab 24's,2,4800,850,pharouk kaks
18/12/2021,8:00 am,Always maxi(blue-pink),Always maxi(blue-pink),1,2600,200,pharouk kaks
18/12/2021,8:00 am,Always Maxi Extra Long,Always Maxi Extra Long,1,2600,200,pharouk kaks
18/12/2021,8:00 am,Co-amoxiclav 625mg,Amoxiclav,1,10500,1950,pharouk kaks
18/12/2021,8:00 am,Bonissan Syp,Bonissan Syp,2,19000,2000,pharouk kaks
18/12/2021,8:00 am,Losacar H,Losacar H,1,13050,1050,pharouk kaks
18/12/2021,8:00 am,Amlodac 5mg,Amlodac 5mg,1,7200,700,pharouk kaks
18/12/2021,8:00 am,Esofag-D 40mg Caps,Esofag-D 40mg Caps,2,43500,4440,pharouk kaks
18/12/2021,8:00 am,Safelevo tabs 500mg 10s,Safelevo tabs 500mg 10's,2,6200,1320,pharouk kaks
18/12/2021,8:00 am,Levobact Tabs 500mg 10s,Levobact Tabs 500mg 10's,2,8400,1400,pharouk kaks
18/12/2021,8:00 am,Brustan Tabs 10s,Brustan Tabs 10's,1,3250,300,pharouk kaks
18/12/2021,8:00 am,Rohisol Syp 15ml,Rohisol Syp 15ml,3,5700,750,pharouk kaks
18/12/2021,8:00 am,Grovit Syp 100ml,Grovit Syp 100ml,2,9000,600,pharouk kaks
18/12/2021,8:00 am,Duramox Syp .250mg,Duramox Syp .250mg,1,9200,700,pharouk kaks
18/12/2021,8:00 am,GramocefB 50mg 100ml,Gramocef 100mg 50mg 100ml,1,15500,3500,pharouk kaks
18/12/2021,8:00 am,Syringe 2ml,Syringes 2ml,20,3300,400,pharouk kaks
18/12/2021,8:00 am,Zaha Susp 15mg,Zaha Susp 15mg,1,4350,375,pharouk kaks
18/12/2021,8:00 am,Quinine Tabs 100s,Quinine Tabs 100's,0.2,3600,800,pharouk kaks
18/12/2021,8:00 am,H-Pylori,H-Pylori,3,4350,750,pharouk kaks
18/12/2021,8:00 am,Amoxiclav 228mg15ml Turkey,Amoxicillin/calvulanic acid,1,8000,1000,pharouk kaks
18/12/2021,8:00 am,Sulbactomax 1.5g Inj.,Sulbactomax 1.5g Inj.,5,17250,2750,pharouk kaks
18/12/2021,8:00 am,Artesunate Inj. 60ml,Artesunate Inj. 60ml,2,5100,500,pharouk kaks
18/12/2021,8:00 am,Hifenac Tabs 100mg 100s,Hifenac Tabs 100mg 100's,0.1,3100,360,pharouk kaks
18/12/2021,8:00 am,Vitahealth jointcare Fortified caps 30s,Vitahealth jointcare caps 30's,0.3333333,13500,716.666595,pharouk kaks
18/12/2021,8:00 am,Norethisterone 5mg Tab 30s,Norethisterone 5mg Tab 30's,1,25500,1500,pharouk kaks
18/12/2021,8:00 am,Esorest 40mg Tabs,Esorest 40mg Tabs,0.3,7800,540,pharouk kaks
18/12/2021,8:08 am,Duragesic Tabs 100s,Duragesic Tabs 100's,5,3000,850,lillian
18/12/2021,8:07 am,Magnomit Tabs 1000 Pck,Magnomit Tabs 1000 Pck,100,3500,1250,lillian
18/12/2021,7:59 am,Delarex tabs 20s,Delarex tabs 20's,5,4000,1050,lillian
18/12/2021,7:59 am,Aurofort 1% eye Drop 5ml,Aurofort 1% eye Drop 5ml,1,16000,1500,lillian
18/12/2021,7:59 am,Maxitrol Eye Ointment,Maxitrol Eye Ointment,1,13000,3000,lillian
18/12/2021,7:59 am,Apicrom eye drops,Apicrom eye drops,1,16000,2000,lillian
18/12/2021,7:51 am,Giving Sets,Giving Sets,2,900,340,pharouk kaks
18/12/2021,7:51 am,Cannula G24 (Y),Cannula G24 (Y),2,900,240,pharouk kaks
18/12/2021,7:51 am,Tramadol Caps 10x10,Tramadol Caps 10x10,0.1,1100,220,pharouk kaks
18/12/2021,7:51 am,Hedex Tabs 100s,Hedex Tabs 100's,0.2,2400,-100,pharouk kaks
18/12/2021,7:51 am,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5750,650,pharouk kaks
18/12/2021,7:51 am,AZY 500mg 3s,AZY 500mg 3's,1,1900,450,pharouk kaks
18/12/2021,7:51 am,NEOSIDAR,FANSIDER,2,1900,300,pharouk kaks
18/12/2021,7:51 am,Paracetamol tabs,Paracetamol tabs,1,2700,200,pharouk kaks
18/12/2021,7:51 am,Magnesium Tabs.,Magnesium Tabs.,1,2500,600,pharouk kaks
18/12/2021,7:47 am,Brufen Tabs 100s,Brufen Tabs 100's,1,2700,650,pharouk kaks
18/12/2021,7:47 am,Skderm Cream 15g,Skderm Cream 15g,1,2350,230,pharouk kaks
18/12/2021,7:47 am,Chloramphenicol Caps 100s,Chloramphenicol Caps 100's,0.3,3450,300,pharouk kaks
18/12/2021,7:47 am,Giving Sets,Giving Sets,2,900,340,pharouk kaks
18/12/2021,7:47 am,Syringe 2ml,Syringes 2ml,5,850,125,pharouk kaks
18/12/2021,7:47 am,Syringe 5ml,Syringes 5ml,5,850,115,pharouk kaks
18/12/2021,7:47 am,Normal Saline 500mls,Normal Saline 500mls,2,3400,400,pharouk kaks
18/12/2021,7:47 am,Paracetamol tabs,Paracetamol tabs,1,2700,200,pharouk kaks
18/12/2021,7:47 am,Malaria Test Kits,Malaria Test Kits,4,4400,880,pharouk kaks
18/12/2021,7:47 am,HCG Strips,HCG Strips,5,1750,600,pharouk kaks
18/12/2021,7:47 am,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,0.3,3150,390,pharouk kaks
18/12/2021,7:47 am,Tetracycline Caps 100s,Tetracycline Caps 100's,0.3,2400,210,pharouk kaks
18/12/2021,7:47 am,Lumertem 12s,Lumertem 12's,1,1200,400,pharouk kaks
18/12/2021,7:47 am,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5750,650,pharouk kaks
17/12/2021,3:12 pm,Spotclav 625 Tabs,Amoxicillin,16,148800,8000,CRISTOPHER
18/12/2021,7:40 am,HCG Strips,HCG Strips,1,1000,700,lillian
18/12/2021,7:40 am,Paracetamol 1000s Pkt,Paracetamol 1000's Pkt,10,500,250,lillian
18/12/2021,7:34 am,Adhesive Plaster 7.5cm (3),Adhesive Plaster 7.5cm (3''),1,2700,351,pharouk kaks
18/12/2021,7:34 am,Quinine Inj 2ml(India),Quinine Inj 2ml(India),2,2400,600,pharouk kaks
18/12/2021,7:34 am,Zaha Susp 15mg,Zaha Susp 15mg,1,4350,375,pharouk kaks
18/12/2021,7:34 am,Unitrim Susp 60ml,Unitrim Susp 60ml,1,2000,400,pharouk kaks
18/12/2021,7:34 am,Paracetamol tabs,Paracetamol tabs,2,5400,400,pharouk kaks
18/12/2021,7:34 am,Ceftriazone injection(c),Ceftriazone injection(c),9,9000,810,pharouk kaks
18/12/2021,7:34 am,Tramadol Injections,Tramadol Injections,5,5000,2250,pharouk kaks
18/12/2021,7:34 am,Lonart Tab 24s,Lonart Tab 24's,2,4800,850,pharouk kaks
18/12/2021,7:34 am,Malaria Test Kits,Malaria Test Kits,5,5500,1100,pharouk kaks
18/12/2021,7:34 am,Typhoid Cassette,Typhoid Cassette,5,9000,1500,pharouk kaks
18/12/2021,7:34 am,Safelevo tabs 500mg 10s,Safelevo tabs 500mg 10's,1,3100,660,pharouk kaks
18/12/2021,7:34 am,Dextrose 500ml,Dextrose 500ml,4,6800,800,pharouk kaks
18/12/2021,7:34 am,Giving Sets,Giving Sets,4,1800,680,pharouk kaks
18/12/2021,7:27 am,Piritex Baby 60ml,Piritex Baby 60ml,1,3500,1000,pharouk kaks
18/12/2021,7:25 am,Rhino Cold Tabs,Rhino Cold Tabs,2,1000,280,pharouk kaks
18/12/2021,7:25 am,Zithrox tabs 250mg 6s,Zithrox tabs 250mg 6's,1,6000,2500,pharouk kaks
18/12/2021,7:17 am,Levozin Tabs 5mg 100s,Levozin Tabs 5mg 100's,1,11000,2200,pharouk kaks
18/12/2021,7:17 am,Unicast 10 Tabs,Unicast,0.3333333,7000,399.99996,pharouk kaks
18/12/2021,7:17 am,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,0.5,5250,650,pharouk kaks
18/12/2021,7:17 am,Dynapar Tabs 100s,Dynapar Tabs 100's,0.5,5500,600,pharouk kaks
18/12/2021,7:17 am,Levobact Tabs 500mg 10s,Levobact Tabs 500mg 10's,2,8400,1400,pharouk kaks
18/12/2021,7:17 am,Lonart Tab 24s,Lonart Tab 24's,5,12000,2125,pharouk kaks
18/12/2021,7:17 am,Lumertem 12s,Lumertem 12's,5,6000,2000,pharouk kaks
18/12/2021,7:17 am,Ceftriazone injection(c),Ceftriazone injection(c),14,14000,1260,pharouk kaks
18/12/2021,7:17 am,Metodine Df 15s,Metodine Df 15's,1,10800,800,pharouk kaks
17/12/2021,6:01 pm,Centipar Syp 30ml,Centipar Syp 30ml,5,11250,500,CRISTOPHER
17/12/2021,6:01 pm,Mosedin Tabs 10mg 20s,Mosedin Tabs 10mg,3,40500,2964,CRISTOPHER
17/12/2021,6:01 pm,Piriton Tab 10x10,Piriton Tab 10x10,4,6000,600,CRISTOPHER
17/12/2021,6:01 pm,Flexon-MR Tabs 10X10,Flexon-MR Tabs 10X10,2,39400,2536,CRISTOPHER
17/12/2021,6:01 pm,Deep Heat 15g,Deep Heat 15g,2,14500,500,CRISTOPHER
17/12/2021,6:01 pm,Dicloday Gel 30mg,Dicloday Gel 30mg,10,20000,1000,CRISTOPHER
17/12/2021,6:01 pm,Albendazole Syp (C),Albendazole Syp (C),10,9000,2400,CRISTOPHER
17/12/2021,6:01 pm,Neuroton Tabs 20s,Neuroton Tabs 20's,4,47800,3800,CRISTOPHER
17/12/2021,6:01 pm,Dynapar Spray 30ml,Dynapar syp 30ml,1,15950,250,CRISTOPHER
17/12/2021,8:08 pm,Palaxin Tabs 9s,Palaxin Tabs 9s,3,3333.33,833.331,lillian
17/12/2021,8:08 pm,Amoxicillin Caps 250mg 10x10,Amoxicillin Caps 250mg 10x10,10,1000,410,lillian
17/12/2021,8:08 pm,Flufed Tabs 10x10,Flufed Tabs 10x10,5,1000,525,lillian
17/12/2021,8:08 pm,Zaha tabs 250mg 6s,Zaha tabs 250mg 6's,1,1000,150,lillian
17/12/2021,8:08 pm,Probeta N Eye Drop,Probeta N Eye Drop,1,4000,1075,lillian
17/12/2021,8:01 pm,Metro Tab F/c 100s,Metro Tab F/c 100's,20,1000,380,lillian
17/12/2021,7:54 pm,Levocet M Tabs 3x10s,Levocet-M Tabs 3x10s,5,3500,1575,lillian
17/12/2021,7:54 pm,Coldrid Tabs,Coldrid Tabs,1,2500,1000,lillian
17/12/2021,7:36 pm,Stomach fit syp 225ml,Stomach fit syp 225ml,10,74500,500,MOSESI
17/12/2021,7:36 pm,Fungnil Cream,Fungnil Cream,12,18000,300,MOSESI
17/12/2021,7:36 pm,Tamsulosin caps 400mg 30s,Tamsulosin caps 400mg 30's,2,26000,5999.998,MOSESI
17/12/2021,7:36 pm,Keppra 500mg 50s,Keppra 500mg 50s,2,122000,2000,MOSESI
17/12/2021,7:36 pm,D-Artepp 80/640mg 6s,D-Artepp 80/640mg disp. 6's,15,54000,1500,MOSESI
17/12/2021,7:36 pm,Ultrasolv-Mucolytic/Expctrnt sy,Ultrasolv-Mucolytic/Expctrnt sy,10,97000,400,MOSESI
17/12/2021,7:36 pm,Piritex Baby 60ml,Piritex Baby 60ml,100,255000,5000,MOSESI
17/12/2021,7:36 pm,Piritex Jr 60ml,Piritex Jr 60ml,100,250000,-30000,MOSESI
17/12/2021,7:36 pm,Nifelat 20mg-R Tab 10x10(Cyprus),Nifelat 20mg-R Tab 10x10(Cyprus),10,170000,97.0874,MOSESI
17/12/2021,7:36 pm,TDF/3TC/EFV 300/300/600MG,TENOFOVIR/LAMIVUDINE/EFAVIRENZ 300/300/600,1,70000,10000,MOSESI
17/12/2021,7:36 pm,Dextrose 500ml,Dextrose 500ml,150,226500,1500,MOSESI
17/12/2021,7:36 pm,Metro Syp (K-Zole),Metro Syp (K-Zole),18,27900,900,MOSESI
17/12/2021,7:36 pm,Metro Syp (K-Zole),Metro Syp (K-Zole),82,127100,0,MOSESI
17/12/2021,7:36 pm,Fluconazole(India) 200mg,Fluconazole(India) 200mg,8,36400,-936,MOSESI
17/12/2021,7:36 pm,Back-Up emerg-pill,Back-Up emerg-pill,450,1057500,22500,MOSESI
17/12/2021,7:36 pm,Surgical Gloves 7.5,Surgical Gloves 7.5,107,86670,1070,MOSESI
17/12/2021,7:36 pm,Surgical Gloves 7.5,Surgical Gloves 7.5,143,115830,78650,MOSESI
17/12/2021,7:36 pm,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',7,66850,350,MOSESI
17/12/2021,7:36 pm,Rabeprazole Inj (cheap),Ranitidine Inj.,50,110500,500,MOSESI
17/12/2021,7:36 pm,Vitamin C tabs 100s,Vitamin C tabs 100's,150,322500,7500,MOSESI
17/12/2021,7:36 pm,Brufen Tabs 100s,Brufen Tabs 100's,77.4,162540,3870,MOSESI
17/12/2021,7:36 pm,Brufen Tabs 100s,Brufen Tabs 100's,72.6,152460,0,MOSESI
17/12/2021,7:36 pm,Artesunate Inj. 60ml,Artesunate Inj. 60ml,480,1108800,4800,MOSESI
17/12/2021,7:36 pm,Letrax Tabs 40mg,Letrax Tabs 40mg,7,40250,350,MOSESI
17/12/2021,7:36 pm,Ferrous + Folicacid 100s,Ferrous + Folicacid 100's,20,71000,1000,MOSESI
17/12/2021,7:36 pm,Clomid Tab,Clomid Tab,0.5,10550,50,MOSESI
17/12/2021,7:36 pm,Clomid Tab,Clomid Tab,2.5,52750,250,MOSESI
17/12/2021,7:36 pm,Duphastone 10mg(C),Duphastone 1x20 Tab,3,75300,300,MOSESI
17/12/2021,7:36 pm,Fluconazole 200mg Uk 7's,Fluconazole 200mg Uk 7's,2,26200,800,MOSESI
17/12/2021,7:36 pm,Hedex Tabs 100s,Hedex Tabs 100's,40,448000,-52000,MOSESI
17/12/2021,7:36 pm,Augmentin 625 mg,Augmentin 625 mg,5,195000,2600,MOSESI
17/12/2021,7:36 pm,Ago Plus Caps,Ago Plus Caps,14,86100,700,MOSESI
17/12/2021,7:36 pm,Cotton Wool 500g,Cotton Wool 500g,120,540000,30000,MOSESI
17/12/2021,7:36 pm,Gramocef-o 400mg 10s,Gramocef-o 400mg 10's,4.5,120150,-945,MOSESI
17/12/2021,7:36 pm,Gramocef-o 400mg 10s,Gramocef-o 400mg 10's,10.5,280350,-2205,MOSESI
17/12/2021,7:36 pm,Sensodyne Extra Fresh 40mls,Sensodyne Extra Fresh,12,46800,-2220,MOSESI
17/12/2021,7:36 pm,Sensur rub 30gm,Sensur rub 30gm,5,50000,300,MOSESI
17/12/2021,7:36 pm,Safetelmi-H 40mg/12.5mg 30s,Safetelmi-H 40mg/12.5mg 30s,1,15600,100,MOSESI
17/12/2021,7:36 pm,Safetelmi-H 40mg/12.5mg 30s,Safetelmi-H 40mg/12.5mg 30s,1,15600,600,MOSESI
17/12/2021,7:36 pm,Maxcal 30s,Maxcal 30s,5,152000,2750,MOSESI
17/12/2021,7:36 pm,Candiderm Cream 15 Mg,Candiderm Cream 15 Mg,15,64500,1050,MOSESI
17/12/2021,7:36 pm,Sensodyne Fre Mint 40ml,Sensodyne Fre Mint 40ml,12,46800,-2220,MOSESI
17/12/2021,7:36 pm,Artemether Inj. 80mg,Artemether Inj. 80mg,55,29700,366.66685,MOSESI
17/12/2021,7:36 pm,Relcer Gel 180ml,Relcer Gel 180ml,15,103500,2850,MOSESI
17/12/2021,7:36 pm,Amoxicillin Caps 250mg 10x10,Amoxicillin Caps 250mg 10x10,240,1344000,24000,MOSESI
17/12/2021,7:51 pm,Brufen Tabs 100s,Brufen Tabs 100's,20,1000,520,lillian
17/12/2021,7:51 pm,Erostin 20mg 10s,Erostin 20mg 10's,10,10000,2300,lillian
17/12/2021,7:51 pm,AmoxiClav denk 500mg/62.5,AmoxiClav denk 500mg/62.5,10,20000,7250,lillian
17/12/2021,7:51 pm,Zaha tab 3s,Zaha tab 3's,3,6000,1800,lillian
17/12/2021,7:35 pm,HCG Strips,HCG Strips,5,1750,600,KIKOISHAKA
17/12/2021,7:35 pm,Panadol Extra 100s,Panadol Extra 100's,0.2,2760,238.18182,KIKOISHAKA
17/12/2021,7:35 pm,Cefamor Syp,Cefamor Syp,1,4800,320,KIKOISHAKA
17/12/2021,7:35 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,0.5,5750,650,KIKOISHAKA
17/12/2021,7:35 pm,MCG,MCG,1,3800,900,KIKOISHAKA
17/12/2021,7:35 pm,Fungnil Cream,Fungnil Cream,1,1700,225,KIKOISHAKA
17/12/2021,7:35 pm,Ibupar Tabs 10s,Ibupar Tabs 10's,1,1300,79.47,KIKOISHAKA
17/12/2021,7:35 pm,Actinac 100mg,Actinac 100mg,1,2800,300,KIKOISHAKA
17/12/2021,7:35 pm,Flurid Tabs 200s,Flurid Tabs 200's,20,1260,160,KIKOISHAKA
17/12/2021,7:35 pm,Diclofenac tabs 100s,Diclofenac tabs 100's,1,1400,300,KIKOISHAKA
17/12/2021,7:35 pm,Piriton Tab 10x10,Piriton Tab 10x10,1,1800,450,KIKOISHAKA
17/12/2021,7:35 pm,Cetrizine 30ml Ago,Cetrizine 30ml Ago,1,1400,250,KIKOISHAKA
17/12/2021,7:35 pm,Mucolex Syrup,Mucolex Syrup,1,2700,140,KIKOISHAKA
17/12/2021,7:35 pm,Zyncet tabs,Zyncet tabs,1,6500,750,KIKOISHAKA
17/12/2021,7:35 pm,Palaxin Tabs 9s,Palaxin Tabs 9s,2,15300,650,KIKOISHAKA
17/12/2021,7:35 pm,Piritex with (C) 100ml,Piritex with (C) 100ml,1,4500,300,KIKOISHAKA
17/12/2021,7:35 pm,AgoCold Plus Syp 60ml,Ago Cold Plus Syp 60ml,2,3100,600,KIKOISHAKA
17/12/2021,7:35 pm,Cough linctus 200mls (sev),Cough linctus 200mls (sev),1,1400,145,KIKOISHAKA
17/12/2021,7:35 pm,Kabuti Herbal Cough Syp,Kabuti Herbal Cough Syp,1,2200,200,KIKOISHAKA
17/12/2021,7:35 pm,Apflu Syp 100ml,Apflu Syp 100ml,1,3600,325,KIKOISHAKA
17/12/2021,7:35 pm,Koff Go Syp,Koff Go Syp,1,3300,300,KIKOISHAKA
17/12/2021,7:35 pm,Amoxiclav 228mg15ml Turkey,Amoxicillin/calvulanic acid,1,8000,1000,KIKOISHAKA
17/12/2021,7:35 pm,Lonart Tab 24s,Lonart Tab 24's,1,2400,425,KIKOISHAKA
17/12/2021,7:35 pm,Xerin Tabs 10s,Xerin,1,4500,900,KIKOISHAKA
17/12/2021,7:35 pm,Albendazole Tabs1s(Anthel),Albendazole Tabs1's(Anthel),4,1800,320,KIKOISHAKA
17/12/2021,7:35 pm,Indomethacin Caps 100s,Indomethacin Caps 100's,1,4500,600,KIKOISHAKA
17/12/2021,7:35 pm,Cetamol Syrup 60ml,Cetamol Syrup 60ml,2,5400,700,KIKOISHAKA
17/12/2021,7:35 pm,Ibumex Susp 60ml,Ibumex Susp 60ml,1,2700,400,KIKOISHAKA
17/12/2021,7:35 pm,Grovit Syp 100ml,Grovit Syp 100ml,1,4500,300,KIKOISHAKA
17/12/2021,7:35 pm,Zaha Susp 15mg,Zaha Susp 15mg,1,4350,375,KIKOISHAKA
17/12/2021,7:35 pm,Ambrodil Drops,Ambrodil Drops,1,4200,542,KIKOISHAKA
17/12/2021,7:35 pm,Unixil Syp 100ml,Unixil Syp 100ml,1,1850,500,KIKOISHAKA
17/12/2021,7:35 pm,Toff-Plus Caps,Toff-Plus Caps,0.5,4000,325,KIKOISHAKA
17/12/2021,7:35 pm,Metformin denk 1gm 30s,Metformin denk 1gm 30's,0.5,7500,1300,KIKOISHAKA
17/12/2021,7:35 pm,Co-amoxiclav 625mg,Amoxiclav,1,10500,1950,KIKOISHAKA
17/12/2021,7:35 pm,Tramadol Caps 10x10,Tramadol Caps 10x10,0.3,3000,1080,KIKOISHAKA
17/12/2021,7:35 pm,Kazire green 280ml,Kazire green 280ml,1,1000,125,KIKOISHAKA
17/12/2021,7:35 pm,Gabogola Syp,Gabogola Syp,1,2450,238.4616,KIKOISHAKA
17/12/2021,7:35 pm,Histalin Syp 60ml,Histalin Syp 60ml,0,0,0,KIKOISHAKA
17/12/2021,7:35 pm,Contus-650 Tabs 50x6,Contus-650 Tabs 50x6,10,8350,731,KIKOISHAKA
17/12/2021,7:35 pm,Abnal Nasal Drops,Abnal Nasal Drops,1,1900,70,KIKOISHAKA
17/12/2021,7:35 pm,Kiss Condom Classic,Condom,2,1400,400,KIKOISHAKA
17/12/2021,7:35 pm,Cephalexin Caps 250mg 100,Cephalaxin Caps 250mg 100',0.5,5250,500,KIKOISHAKA
17/12/2021,7:35 pm,Azithro 250mg (Swazi),Azithro 250mg (Swazi),3,6894,1194,KIKOISHAKA
17/12/2021,7:30 pm,Coldrid Tabs,Coldrid Tabs,1,2500,1000,lillian
17/12/2021,7:30 pm,AmoxiClav denk 500mg/62.5,AmoxiClav denk 500mg/62.5,5,10000,3625,lillian
17/12/2021,7:30 pm,Xarelto 20mg 28s,Xarelto 20mg 28's,7,42000,8750,lillian
17/12/2021,7:36 pm,Erythromycin Tabs 250mg,Erythromycin Tabs 250mg,1,10500,1300,MOSESI
17/12/2021,7:25 pm,Feathers Ultra Compact,Pads,10,20000,1111.1112,KIKOISHAKA
17/12/2021,7:18 pm,Kiss Condom Classic,Condom,24,15600,3600,MOSESI
17/12/2021,7:18 pm,Dicloday Gel 30mg,Dicloday Gel 30mg,1,2500,500,lillian
17/12/2021,7:18 pm,Gabogola Syp,Gabogola Syp,1,3500,1150,lillian
17/12/2021,7:18 pm,Zaha tab 3s,Zaha tab 3's,3,6000,1800,lillian
17/12/2021,7:18 pm,SMACB 800g,Milk,2,160000,6666.6668,MOSESI
17/12/2021,7:18 pm,Zincast Cream,Zincast Cream,1,18000,2500,MOSESI
17/12/2021,6:59 pm,Zaricort Cream,Zaricort Cream,1,13000,2500,lillian
17/12/2021,6:59 pm,Tamsulosin caps 400mg 30s,Tamsulosin caps 400mg 30's,2,1400,533.334,lillian
17/12/2021,6:59 pm,NEOSIDAR,FANSIDER,1,2000,1050,lillian
17/12/2021,6:59 pm,Paracetamol 1000s Pkt,Paracetamol 1000's Pkt,10,500,250,lillian
17/12/2021,6:59 pm,Azilide 500mg tab 3s,Azilide 500mg tab 3's,3,4500,1725,lillian
17/12/2021,7:17 pm,Ampiclox Caps (India) 10x10,Ampiclox Caps (India) 10x10,15,3000,1365,lillian
17/12/2021,7:16 pm,Lydia postpil tab 1s,Lydia postpil tab 1's,1,2000,600,KIKOISHAKA
17/12/2021,7:12 pm,Cefamor Syp,Cefamor Syp,1,4800,320,KIKOISHAKA
